hostname,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2,distance_pc,model_G,model_BP,model_RP,model_H,model_g,model_r,model_i,model_z
WASP-18,1.294,1569999999.9999979,0.5,3.0,12.231808564547658,2.471184,14.702992564547657,122.606216430664,6.057784951602301,7.087883488868414,5.039234272821972,1.0397374184201182,12.77442787819686,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-97,1.18,4800000000.000005,0.5,3.0,18.36269951955169,1.1664,19.52909951955169,150.499588012695,6.317652634756182,7.418518654673775,5.221833174677947,1.0397374184201182,13.258442640940418,2.6075461645047113,2.000914094274466,1.4454052336850218
HIP 8152,0.9373,1000000.0,0.5,3.0,265.6274543889991,10.691808763705104,276.31926315270425,101.387573242188,6.6660601230158445,8.101909228545484,5.291118697682387,1.0397374184201182,9.578996793698462,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-2152,1.5160000049087432,829999993.8161811,0.5,3.0,5.044249962412434,0.7603840000000006,5.804633962412435,317.145416259766,5.315136276367907,6.276267448362222,4.3816478264951595,1.0397374184201182,12.496340817096169,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-76,1.4580000301623026,1815999974.6103003,0.5,3.0,3.385903428582362,0.2872960000000232,3.673199428582385,188.037414550781,5.363972703557688,6.363450345681946,4.382074142675194,1.0397374184201182,12.835313599586994,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-181,1.04,1000000.0,0.5,3.0,249.85357241857577,4.850500000000001,254.70407241857578,425.441864013672,6.442582623015845,7.843519228545484,5.091566197682386,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
HAT-P-60,1.4350000463756634,2764999968.3693585,0.2443527436903907,3.0,2.75169097666416,0.6879225650552793,3.4396135417194396,227.247833251953,5.173166081437542,6.19563213476027,4.164699568151846,0.784090162110509,13.01791391399569,2.6075461645047113,1.984155507247365,1.4286466466579206
TOI-849,0.97,6700000000.000007,0.5,3.0,28.894484832074156,1.5376,30.432084832074157,224.241821289063,7.390159692837993,8.557543678879176,6.228953092497148,1.0397374184201182,13.402894679505064,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-71,0.7600008187094295,3000000072.1229243,0.3502496599108404,3.0,2.566395282353067,0.6415988207212456,3.207994103074313,350.754180908203,9.120178097745681,10.502688075669248,7.781552298901829,0.8899870783309587,13.054046028544368,2.6075461645047113,1.991016195795933,1.4355073352064887
HIP 9618,0.942,5600000000.000004,0.5,3.0,24.631369506185493,4.293184,28.924553506185493,67.1355438232422,7.6757220382760485,8.866458116848351,6.4926122910954245,1.0397374184201182,13.324317527406844,2.6075461645047113,2.000914094274466,1.4454052336850218
HAT-P-32,1.1319999788605748,2699999997.9783883,0.3169929798727744,3.0,14.56142749200456,3.640356845566551,18.201784337571112,283.047637939453,6.611077685697683,7.672876492758201,5.556062831708136,0.8567303982928929,13.00791993383009,2.6075461645047113,1.988818062272137,1.4333092016826927
TOI-2328,0.95,4000000000.000001,0.5,3.0,27.10006305370617,2.6896000000000004,29.78966305370617,230.714721679688,7.727305447167085,8.919919050887833,6.543345661454744,1.0397374184201182,13.18083306483573,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-53,0.839,4999999999.999999,0.5,3.0,34.32941825065497,1.2544000000000002,35.583818250654964,199.958282470703,8.493229470469194,9.789091189400883,7.2209112159928015,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-262,0.913,800000002.532984,0.5,3.0,31.1109332071151,0.9216000000000001,32.0325332071151,44.1042823791504,8.169677244150758,9.41123939233783,6.942838395610842,1.0397374184201182,12.481754473052792,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-156,0.8712,1000000.0,0.5,3.0,245.5332648248188,3.6698063476562486,249.20307117247503,121.366012573242,6.827982623015846,8.292247799974056,5.435059054825244,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
HAT-P-29,1.4499999942344566,2200000932.8224373,0.5,3.0,13.969065940892209,1.345600000000871,15.31466594089308,314.268157958984,5.34600190964996,6.362831648966022,4.3437709817440116,1.0397374184201182,12.918626886700018,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-2421,1.1309999910073867,7499999961.91467,0.48704456602854024,3.0,5.64707082766011,1.4117675873133424,7.058838414973452,321.668060302734,4.776580711775545,6.536999494585917,3.3642307610435562,1.0267819844486585,13.451862423836447,2.6075461645047113,2.0000577919106886,1.444548931321244
TOI-5319,0.5,4999999999.999999,0.5,3.0,90.15660306336854,0.0,90.15660306336854,60.6099891662598,12.070145404707752,14.252082667781034,10.318872269315571,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-116,1.2499999676226097,1000000.0,0.5,2.1098650083700194,176.7821873928398,8.510314062500015,185.29250145533982,517.679382324219,5.366589087155472,6.496714292082148,4.221237903351495,0.8800106125865399,8.517852586953762,1.8340927784102314,1.4196758597324017,1.0295714437934906
HAT-P-38,0.8860000122776651,1000000.0,0.5,3.0,209.32030162275004,7.524240668402781,216.8445422911528,250.347442626953,6.78853208901387,8.24575772378052,5.399837095759745,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-2384,0.635,9400000000.000011,0.5,3.0,61.19224271485406,0.45158399999999993,61.64382671485406,186.809005737305,10.544059436912779,12.347297044418816,8.95482063803448,1.0397374184201182,13.54982357354657,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-33,1.495000063309574,4999999999.999999,0.3919485078685666,3.0,5.454971747083462,1.3637428999469843,6.818714647030447,121.144584655762,2.3350795992189735,3.8767941111266357,0.8957170384022807,0.931685926288685,13.277845034966587,2.6075461645047113,1.9937723228505468,1.4382634622611026
WASP-117,1.2899999911614772,4599999906.383329,0.378832792684378,3.0,15.293280744899835,3.823319987257732,19.11660073215757,157.477935791016,4.094242670828978,5.619166693675886,2.7520701701962436,0.9185702111044963,13.239040237832306,2.6075461645047113,1.9929054265397326,1.4373965659502883
HD 15337,0.829,9600000000.00001,0.5,3.0,34.065057782716366,3.5343999999999998,37.599457782716364,44.812557220459,8.346482547867621,9.62877963369681,7.085285011273951,1.0397374184201182,13.559547581828152,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-77 A,0.9030000107516325,1000000.0,0.5,3.0,312.7987971909349,8.896947020408165,321.6957442113431,105.333251953125,6.7458339808103425,8.195130743458046,5.362075526203597,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1224,0.4,209999997.6196325,0.5,3.0,121.35680974093059,7.77249570722676e-15,121.3568097409306,37.2762184143066,12.930664330432236,15.305120588803218,11.116758603604653,1.0397374184201182,11.899270268721029,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1062,0.94,2499999974.0531316,0.5,3.0,31.200539219810732,2.0736000000000074,33.27413921981074,82.2769317626953,7.886153504859425,9.093651801104762,6.688544136554643,1.0397374184201182,12.976695999547376,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 15906,0.79,4999999999.999999,0.5,3.0,41.43167040593835,3.6864,45.11807040593835,45.685474395752,8.890622942361203,10.251111761693368,7.56875445731397,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1601,1.5054999895825592,2399999733.375881,0.4982504012907692,3.0,1.5425669541475766,0.3856429936168967,1.9282099477644734,332.202056884766,5.12307256805857,6.158711786908556,4.099280517245485,1.0379878197108876,12.95733952015055,2.6075461645047113,2.000798452798181,1.4452895922087365
GPX-1,1.6800000091645828,269999849.89758635,0.5,3.0,4.536451898505301,0.3600000000010028,4.896451898506304,665.676208496094,4.918122015192229,5.823919542504581,4.062284099062028,1.0397374184201182,12.007919703353037,2.6075461645047113,2.000914094274466,1.4454052336850218
TIC 4672985,1.009999998808472,7709999708.060618,0.5,3.0,16.46495522888438,2.07360000000004,18.53855522888442,250.08186340332,7.015745477040678,8.161062401198613,5.876557778487713,1.0397374184201182,13.46471644179705,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-3688 A,1.199,3300000000.000004,0.5,3.0,12.869814590780512,0.9063039999999999,13.776118590780513,395.464294433594,6.319328408045978,7.392987482699013,5.252168438111361,1.0397374184201182,13.095816937983944,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-4145 A,0.905,4700000000.000006,0.5,3.0,31.406144752178083,1.7635839999999996,33.16972875217808,203.067611694336,8.000487514710631,9.226577401104418,6.7862479820120285,1.0397374184201182,13.248741443927331,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-99,1.21000004731218,2999999976.7208333,0.4821051107540562,3.0,4.738636647423486,1.1846590607756728,5.923295708199159,159.86279296875,6.280526095936193,7.345134143876585,5.22309580739714,1.0218425291741746,13.054046013875954,2.6075461645047113,1.9997313136748662,1.444222453085422
TOI-2443,0.642,7500000000.000001,0.5,3.0,56.589890246024794,9.985600000000002,66.5754902460248,23.8885612487793,10.496870243195989,12.281400034654041,8.915839104043442,1.0397374184201182,13.451862426167638,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-72,2.7799999934605824,3199999960.730282,0.1705192206355212,3.0,3.4009032774052277,0.8502257773185345,4.251129054723762,415.272613525391,2.112229228514594,3.509786477726545,0.7620143757938707,0.7102566390556395,13.083603849743305,2.6075461645047113,1.9810884626996657,1.4255796021102214
WASP-138,1.2199999959130474,3439999992.6242394,0.3241490423487857,3.0,10.97724429178492,2.744310868454661,13.721555160239582,401.701507568359,6.099611789433752,7.145538505670373,5.062666820562736,0.8638864607689041,13.11291525390557,2.6075461645047113,1.9892910493775513,1.433782188788107
TOI-1201,0.512,4999999999.999999,0.5,3.0,98.33543703482154,3.24,101.57543703482153,37.636589050293,11.955822785423583,14.115590908540542,10.21271912431108,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-558,1.3489999922311544,1790000446.0504608,0.34704111560707906,3.0,7.886711262971946,1.9716778375468436,9.858389100518789,401.431457519531,5.71533326385395,6.710750561327764,4.737190922209349,0.8867785340271974,12.828977955130863,2.6075461645047113,1.9908041238516314,1.4352952632621871
HD 17156,1.2849999982698457,3300000276.019278,0.5,3.0,7.573129700523106,1.3642240000000532,8.93735370052316,77.314208984375,5.947638885002451,7.0155956466793885,4.887737974521237,1.0397374184201182,13.095816971694411,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-4641,1.409999997342466,2689999517.4132915,0.20654189342914897,3.0,5.627974274222691,1.4069935129368951,7.0349677871595855,87.3595962524414,5.250939917976961,6.260129165412183,4.255686226081763,0.7462793118492673,13.006382323830994,2.6075461645047113,1.982584844527513,1.4270759839380687
HAT-P-52,0.887,9400000000.000011,0.5,3.0,34.30069057136837,0.7743999999999999,35.07509057136837,359.239929199219,7.852973869642776,9.072326703575042,6.643925662978059,1.0397374184201182,13.549823573546572,2.6075461645047113,2.000914094274466,1.4454052336850218
HR 858,1.203999994827206,1999999996.8883626,0.4562339613192867,3.0,11.901615719045873,2.9754036703219846,14.877019389367858,31.6824340820313,6.392530260985727,7.447567222527834,5.3459758460029,0.9959713797394051,12.87991383991597,2.6075461645047113,1.9980213341818256,1.4425124735923813
TOI-2445,0.25,4999999999.999999,0.5,3.0,171.24745498866898,0.0,171.24745498866898,48.9820556640625,14.570660738725755,17.389369138548197,12.639419763654715,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1736,1.037299999655934,9199993968.878597,0.5,3.0,10.94804220928506,1.9824640000185583,12.930506209303617,87.9780349731445,4.9570196843854,7.031209310786895,3.4616238028778095,1.0397374184201182,13.54009927203162,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-50,0.892,7000000000.000002,0.5,3.0,29.367660307264288,6.1504,35.518060307264285,181.273010253906,7.963282590875365,9.189569644932526,6.748676167684605,1.0397374184201182,13.421257584503529,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-4184,0.2109,6700000000.000007,0.5,3.0,189.25828951001117,9.4864,198.74468951001117,68.9510269165039,15.151147661732335,18.170518357336835,13.174148099179607,1.0397374184201182,13.402894679505062,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-2345,0.727,6300000000.000006,0.5,3.0,44.97378054578861,5.76,50.733780545788605,81.21337890625,9.484242835063142,10.978451097696556,8.072631362621525,1.0397374184201182,13.378259070293662,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 18599,0.863,399999998.2860177,0.5,3.0,37.34164920142389,4.0,41.34164920142389,38.6166305541992,8.535924343220305,9.828750455781519,7.2656710340973785,1.0397374184201182,12.180833063172962,2.6075461645047113,2.000914094274466,1.4454052336850218
LHS 1478,0.236,13800000000.000013,0.5,3.0,1409.0091389525355,6.3504000000000005,1415.3595389525356,18.2111892700195,14.726123086452205,17.604066353003827,12.780804142514485,1.0397374184201182,13.725754933272183,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1648,0.83,5699999937.285655,0.5,3.0,37.00377896946825,1.4400000000000246,38.443778969468276,69.6538619995117,8.532318787096436,9.83557146254262,7.254233961577404,1.0397374184201182,13.332023457272234,2.6075461645047113,2.000914094274466,1.4454052336850218
LTT 1445 A,0.257,13800000000.000013,0.5,3.0,1204.5225873480126,11.289600000000002,1215.8121873480127,6.86193752288818,14.421456597894904,17.20151177606045,12.498499356775307,1.0397374184201182,13.725754933272183,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1669,0.9867,7700000459.79601,0.5,3.0,21.21512195244327,0.8172160000000435,22.032337952443314,111.545936584473,7.185448662530647,8.341061339952821,6.035768839228121,1.0397374184201182,13.464104390977253,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-6041,0.885,7900000000.000008,0.5,3.0,31.037611866508946,2.509056,33.54666786650895,72.5000686645508,7.967923266893948,9.196186638795853,6.750418966468169,1.0397374184201182,13.476346299498928,2.6075461645047113,2.000914094274466,1.4454052336850218
NGTS-20,1.4700001332894201,4100001222.016976,0.4287451988613738,3.0,4.972728853667559,1.2431821742127587,6.215911027880318,362.33251953125,2.1842239549635014,3.6961147480606735,0.7621356842070528,0.9684826172814922,13.190534380399088,2.6075461645047113,1.9962044369384073,1.440695576348963
TOI-6303,0.6439997343237999,2608976.7244217875,0.5,3.0,473.6925953874852,2.1715778876399177,475.8641732751251,150.793594360352,8.895722707505367,10.841551005645073,7.241724750091468,1.0397374184201185,9.993924776831385,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-559,1.026,6800005393.182247,0.41607698613208866,3.0,15.059179946323635,3.764794919604502,18.823974865928136,231.513076782227,6.916471076420057,8.039556960714824,5.798644706768702,0.955814404552207,13.409015977952858,2.6075461645047113,1.9953671187498525,1.4398582581604082
WASP-11,1.42,7600000000.0,0.5,3.0,35.162970552246705,4.0,39.162970552246705,129.142379760742,2.891196128052294,4.418690623119296,1.460629267155373,1.0397374184201182,13.457983394500463,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-5678,0.9049999957858182,8500000009.323487,0.5,3.0,26.276536445861062,4.0,30.276536445861062,163.397750854492,7.762084443550536,8.969767242690228,6.564195290503971,1.0397374184201182,13.50606553673277,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-257,1.4070000823140092,4999999999.999999,0.4118223182468596,3.0,3.5894281202593565,0.8973569667171781,4.486785086976535,76.7768325805664,2.3600861960506387,3.9082902955043917,0.917219673753326,0.951559736666978,13.277845034966587,2.6075461645047113,1.9950859022213105,1.4395770416318663
TOI-3261,0.861,6499999986.032951,0.5,3.0,32.681245449184225,2.096704,34.77794944918423,298.247894287109,8.242089754719842,9.503473050095083,6.997021648727388,1.0397374184201182,13.390652741984498,2.6075461645047113,2.000914094274466,1.4454052336850218
HAT-P-25,1.012,3200000000.0000024,0.5,3.0,24.699232503079124,0.6789760000000001,25.378208503079122,299.687957763672,7.3772123386870225,8.531637457710463,6.228997958599427,1.0397374184201182,13.083603854539351,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 20329,0.8999999864283836,10999999873.183249,0.4731832377711535,3.0,18.883074282224243,4.720768476728863,23.603842758953107,63.7483978271484,7.606226705159914,8.803758980966421,6.4173613429974985,1.0129206561912718,13.61761816771596,2.6075461645047113,1.999141613558188,1.4436327529687438
