BP_RP_abs,G_abs,iso_mag_pred,mass_pred
2.261799574172999,8.649433932832679,6.85,0.43038725200156974
2.9613497531999986,11.107885231917212,6.85,0.15848871485148577
0.8583619638000002,4.384348763785331,,
0.6788188243699995,2.9244056182688443,,
2.8566460889660004,7.9790271570451825,6.85,0.18897900729004083
3.7132941499207988,13.24671360684365,,
3.7132941499207988,13.24671360684365,,
3.7132941499207988,13.24671360684365,,
3.7132941499207988,13.24671360684365,,
1.0607755251000004,5.8173341656269795,,
1.9872972233800006,8.129704815259622,6.85,0.6245934447399697
0.6749886774,3.5743503940306276,,
0.6749886774,3.5743503940306276,,
0.6749886774,3.5743503940306276,,
0.6749886774,3.5743503940306276,,
0.6749886774,3.5743503940306276,,
0.6749886774,3.5743503940306276,,
0.6749886774,3.5743503940306276,,
0.6749886774,3.5743503940306276,,
0.6749886774,3.5743503940306276,,
3.005419269549,11.260338274043734,6.85,0.1460405335591828
0.5650878552999998,3.193503141154439,,
1.6545293473299996,7.928223409424916,6.85,0.9375644641149642
1.6545293473299996,7.928223409424916,6.85,0.9375644641149642
1.6545293473299996,7.928223409424916,6.85,0.9375644641149642
1.6545293473299996,7.928223409424916,6.85,0.9375644641149642
1.6545293473299996,7.928223409424916,6.85,0.9375644641149642
1.6545293473299996,7.928223409424916,6.85,0.9375644641149642
1.6545293473299996,7.928223409424916,6.85,0.9375644641149642
1.6545293473299996,7.928223409424916,6.85,0.9375644641149642
1.6545293473299996,7.928223409424916,6.85,0.9375644641149642
1.4370559789000001,6.97827155775693,6.85,1.123974271566523
1.5051429298590016,5.249678060710545,6.85,1.0576454353157392
1.2276874622999987,5.305757844901745,,
0.5567544166000005,3.03440519456994,,
0.9981560532099998,5.466073241676517,,
1.487080819700001,7.008545753271905,6.85,1.0743696113888879
1.487080819700001,7.008545753271905,6.85,1.0743696113888879
1.487080819700001,7.008545753271905,6.85,1.0743696113888879
1.487080819700001,7.008545753271905,6.85,1.0743696113888879
1.487080819700001,7.008545753271905,6.85,1.0743696113888879
1.487080819700001,7.008545753271905,6.85,1.0743696113888879
1.487080819700001,7.008545753271905,6.85,1.0743696113888879
1.487080819700001,7.008545753271905,6.85,1.0743696113888879
1.487080819700001,7.008545753271905,6.85,1.0743696113888879
0.8757292583679988,4.727770484565115,,
0.9705223395300013,5.152374202933162,,
0.7385794784000002,4.350697390013675,,
0.7712519198199992,3.0075944770417955,,
2.27994877093,10.042782348367382,6.85,0.4208949942834728
2.27994877093,10.042782348367382,6.85,0.4208949942834728
2.27994877093,10.042782348367382,6.85,0.4208949942834728
2.27994877093,10.042782348367382,6.85,0.4208949942834728
2.27994877093,10.042782348367382,6.85,0.4208949942834728
2.27994877093,10.042782348367382,6.85,0.4208949942834728
2.27994877093,10.042782348367382,6.85,0.4208949942834728
2.27994877093,10.042782348367382,6.85,0.4208949942834728
2.27994877093,10.042782348367382,6.85,0.4208949942834728
2.3281940184000014,9.862690008628235,6.85,0.3964494784246568
2.3281940184000014,9.862690008628235,6.85,0.3964494784246568
2.3281940184000014,9.862690008628235,6.85,0.3964494784246568
2.3281940184000014,9.862690008628235,6.85,0.3964494784246568
2.3281940184000014,9.862690008628235,6.85,0.3964494784246568
2.3281940184000014,9.862690008628235,6.85,0.3964494784246568
2.3281940184000014,9.862690008628235,6.85,0.3964494784246568
2.3281940184000014,9.862690008628235,6.85,0.3964494784246568
2.3281940184000014,9.862690008628235,6.85,0.3964494784246568
2.4520106958599985,9.4088500967543,6.85,0.3430279162750459
0.9984365223600005,4.136717425825379,,
0.5660049551000004,2.8658680249362316,,
0.8824922384000011,3.4836571336085562,,
2.3166537091180004,9.034617759649501,6.85,0.4016978508797067
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.9711238626469996,8.930110124522438,6.85,0.6366093145267462
1.820758719809998,7.828968217930791,6.85,0.770530666852943
0.6886958762809989,3.9168047595585733,,
1.64066579162,6.859708218498163,6.85,0.950180995656878
1.64066579162,6.859708218498163,6.85,0.950180995656878
1.64066579162,6.859708218498163,6.85,0.950180995656878
1.64066579162,6.859708218498163,6.85,0.950180995656878
0.8061615388999996,4.574928555883359,,
0.7020851221999997,3.6787243513748447,,
1.5750365942200002,7.251072450942376,6.85,1.0009262784872603
0.8740464082199999,3.629786548878137,,
0.7752082407099987,3.9554526086145056,,
0.675719473700001,2.720095696447105,,
0.7295681431999999,3.1421875876040204,,
0.8359551578399991,4.219267546385161,,
0.875164695026001,5.006213301030099,,
0.9395965801799999,4.76522031501875,,
2.587333317091,10.249134130923856,6.85,0.2836142387275283
0.7765621844000012,4.175312920086961,,
1.1287914062999995,5.908957669954981,,
1.1287914062999995,5.908957669954981,,
1.1287914062999995,5.908957669954981,,
1.1287914062999995,5.908957669954981,,
0.9916177167700013,4.459611362831092,,
1.0342740921700013,4.701678293053487,,
0.25722335899999926,1.9608647916592972,,
1.222324199340001,5.743221034849034,,
1.222324199340001,5.743221034849034,,
1.222324199340001,5.743221034849034,,
1.222324199340001,5.743221034849034,,
1.1340021189000016,6.192535486851183,,
0.6534854897800013,3.6683939692653826,,
1.051806900999999,5.270128299236557,,
1.268439255641999,6.3880902005300815,6.85,1.2908065424523818
2.304427341830001,9.634005032288567,6.85,0.4080923944403758
0.7749089611799995,4.335238710510829,,
1.56782340084,6.00680026996014,6.85,1.006669266847133
3.107964725105001,12.145550735127516,6.85,0.11882570989782341
0.9010639320999996,5.116991139341508,,
1.1295639394899997,5.736791603161478,,
1.1295639394899997,5.736791603161478,,
1.1295639394899997,5.736791603161478,,
1.1295639394899997,5.736791603161478,,
0.8127814480399991,3.3327332725563394,,
0.7373411058999988,3.6178542745182245,,
0.5662592619999991,2.8113410781066293,,
0.8156688018999994,3.3939344442958497,,
1.7014842336700013,7.723837954127509,6.85,0.8939368619811311
0.7341998580000002,4.214871891284739,,
0.725070496099999,3.8776455974070885,,
0.6542113821399997,3.184087406874653,,
0.9617677233699986,5.154658406718674,,
2.37671639735,9.325378116640454,6.85,0.37567791209332163
1.036805170200001,5.542676572436838,,
0.8573687488179988,4.286640625008518,,
